gene_ID,Fishers_sym
isogroup14233,0
isogroup14235,0
isogroup14236,0
isogroup14237,0
isogroup14238,0
isogroup14239,0
isogroup14240,0
isogroup14241,0
isogroup14242,0
isogroup14245,0
isogroup14247,0
isogroup14248,0
isogroup14249,0
isogroup14250,0
isogroup14251,0
isogroup14252,0
isogroup14253,0
isogroup14254,0
isogroup14255,0
isogroup14256,0
isogroup14257,0
isogroup14258,0
isogroup14259,0
isogroup14260,0
isogroup14261,0
isogroup14262,0
isogroup14263,0
isogroup14264,0
isogroup14265,0
isogroup14266,0
isogroup14267,0
isogroup14269,0
isogroup14270,0
isogroup14271,0
isogroup14272,0
isogroup14273,0
isogroup14274,0
isogroup14275,0
isogroup14276,0
isogroup14279,0
isogroup14280,0
isogroup14281,0
isogroup14282,0
isogroup14283,0
isogroup14284,0
isogroup14285,0
isogroup14286,0
isogroup14287,0
isogroup14288,0
isogroup14289,0
isogroup14290,0
isogroup14291,0
isogroup14292,0
isogroup14293,0
isogroup14294,0
isogroup14295,0
isogroup14296,0
isogroup14297,0
isogroup14298,0
isogroup14300,0
isogroup14301,0
isogroup14302,0
isogroup14303,0
isogroup14304,0
isogroup14305,0
isogroup14306,0
isogroup14307,0
isogroup14308,0
isogroup14310,0
isogroup14311,0
isogroup14312,0
isogroup14313,0
isogroup14314,0
isogroup14317,0
isogroup14318,0
isogroup14319,0
isogroup14320,0
isogroup14321,0
isogroup14322,0
isogroup14323,0
isogroup14325,0
isogroup14327,0
isogroup14328,0
isogroup14329,0
isogroup14330,0
isogroup14331,0
isogroup14332,0
isogroup14333,0
isogroup14335,0
isogroup14336,0
isogroup14337,0
isogroup14338,0
isogroup14339,0
isogroup14340,0
isogroup14341,0
isogroup14342,0
isogroup14344,0
isogroup14345,0
isogroup14346,0
isogroup14347,0
isogroup14348,0
isogroup14349,0
isogroup14350,0
isogroup14351,0
isogroup14352,0
isogroup14353,0
isogroup14354,0
isogroup14355,0
isogroup14356,0
isogroup14357,0
isogroup14358,0
isogroup14359,0
isogroup14360,0
isogroup14361,0
isogroup14362,0
isogroup14363,0
isogroup14364,0
isogroup14365,0
isogroup14368,0
isogroup14369,0
isogroup14370,0
isogroup14374,0
isogroup14376,0
isogroup14377,0
isogroup14378,0
isogroup14379,0
isogroup14380,0
isogroup14382,0
isogroup14383,0
isogroup14384,0
isogroup14386,0
isogroup14387,0
isogroup14388,0
isogroup14389,0
isogroup14390,0
isogroup14391,0
isogroup14392,0
isogroup14393,0
isogroup14394,0
isogroup14395,0
isogroup14396,0
isogroup14397,0
isogroup14398,0
isogroup14399,0
isogroup14400,0
isogroup14401,0
isogroup14402,0
isogroup14403,0
isogroup14404,0
isogroup14405,0
isogroup14406,0
isogroup14408,0
isogroup14409,0
isogroup14410,0
isogroup14411,0
isogroup14412,0
isogroup14413,0
isogroup14415,0
isogroup14416,0
isogroup14417,0
isogroup14418,0
isogroup14422,0
isogroup14423,0
isogroup14424,0
isogroup14425,0
isogroup14426,0
isogroup14427,0
isogroup14428,0
isogroup14429,0
isogroup14430,0
isogroup14431,0
isogroup14432,0
isogroup14433,0
isogroup14434,0
isogroup14435,0
isogroup14436,0
isogroup14437,0
isogroup14438,0
isogroup14439,0
isogroup14440,0
isogroup14443,0
isogroup14444,0
isogroup14445,0
isogroup14446,0
isogroup14447,0
isogroup14448,0
isogroup14449,0
isogroup14451,0
isogroup14452,0
isogroup14453,0
isogroup14454,0
isogroup14455,0
isogroup14456,0
isogroup14457,0
isogroup14458,0
isogroup14461,0
isogroup14463,0
isogroup14464,0
isogroup14465,0
isogroup14467,0
isogroup14470,0
isogroup14471,0
isogroup14472,0
isogroup14474,0
isogroup14475,0
isogroup14476,0
isogroup14477,0
isogroup14478,0
isogroup14479,0
isogroup14480,0
isogroup14481,0
isogroup14482,0
isogroup14483,0
isogroup14484,0
isogroup14485,0
isogroup14486,0
isogroup14487,0
isogroup14488,0
isogroup14489,0
isogroup14490,0
isogroup14491,0
isogroup14492,0
isogroup14493,0
isogroup14494,0
isogroup14495,0
isogroup14496,0
isogroup14497,0
isogroup14498,0
isogroup14500,0
isogroup14501,0
isogroup14502,0
isogroup14503,0
isogroup14504,0
isogroup14505,0
isogroup14507,0
isogroup14508,0
isogroup14509,0
isogroup14510,0
isogroup14511,0
isogroup14513,0
isogroup14514,0
isogroup14515,0
isogroup14516,0
isogroup14517,0
isogroup14519,0
isogroup14520,0
isogroup14521,0
isogroup14522,0
isogroup14524,0
isogroup14525,0
isogroup14526,0
isogroup14530,0
isogroup14532,0
isogroup14533,0
isogroup14534,0
isogroup14535,0
isogroup14536,0
isogroup14539,0
isogroup14540,0
isogroup14541,0
isogroup14542,0
isogroup14543,0
isogroup14544,0
isogroup14545,0
isogroup14546,0
isogroup14547,0
isogroup14548,0
isogroup14549,0
isogroup14550,0
isogroup14551,0
isogroup14552,0
isogroup14553,0
isogroup14554,0
isogroup14555,0
isogroup14556,0
isogroup14557,0
isogroup14558,0
isogroup14559,0
isogroup14560,0
isogroup14561,0
isogroup14562,0
isogroup14563,0
isogroup14564,0
isogroup14565,0
isogroup14567,0
isogroup14568,0
isogroup14569,0
isogroup14570,0
isogroup14571,0
isogroup14572,0
isogroup14574,0
isogroup14576,0
isogroup14577,0
isogroup14578,0
isogroup14580,0
isogroup14581,0
isogroup14584,0
isogroup14585,0
isogroup14586,0
isogroup14587,0
isogroup14589,0
isogroup14590,0
isogroup14591,0
isogroup14592,0
isogroup14593,0
isogroup14594,0
isogroup14595,0
isogroup14596,0
isogroup14597,0
isogroup14598,0
isogroup14599,0
isogroup14600,0
isogroup14601,0
isogroup14602,0
isogroup14603,0
isogroup14604,0
isogroup14605,0
isogroup14607,0
isogroup14609,0
isogroup14610,0
isogroup14614,0
isogroup14615,0
isogroup14616,0
isogroup14619,0
isogroup14621,0
isogroup14623,0
isogroup14624,0
isogroup14625,0
isogroup14626,0
isogroup14627,0
isogroup14628,0
isogroup14629,0
isogroup14630,0
isogroup14631,0
isogroup14633,0
isogroup14635,0
isogroup14636,0
isogroup14637,0
isogroup14638,0
isogroup14639,0
isogroup14640,0
isogroup14641,0
isogroup14643,0
isogroup14644,0
isogroup14645,0
isogroup14646,0
isogroup14647,0
isogroup14648,0
isogroup14649,0
isogroup14650,0
isogroup14651,0
isogroup14652,0
isogroup14654,0
isogroup14655,0
isogroup14656,0
isogroup14657,0
isogroup14659,0
isogroup14661,0
isogroup14663,0
isogroup14664,0
isogroup14665,0
isogroup14666,0
isogroup14667,0
isogroup14668,0
isogroup14669,0
isogroup14670,0
isogroup14671,0
isogroup14672,0
isogroup14673,0
isogroup14675,0
isogroup14676,0
isogroup14677,0
isogroup14680,0
isogroup14681,0
isogroup14684,0
isogroup14685,0
isogroup14686,0
isogroup14687,0
isogroup14688,0
isogroup14689,0
isogroup14690,0
isogroup14691,0
isogroup14694,0
isogroup14696,0
isogroup14697,0
isogroup14698,0
isogroup14699,0
isogroup14700,0
isogroup14702,0
isogroup14705,0
isogroup14706,0
isogroup14707,0
isogroup14708,0
isogroup14710,0
isogroup14711,0
isogroup14713,0
isogroup14715,0
isogroup14716,0
isogroup14717,0
isogroup14718,0
isogroup14719,0
isogroup14720,0
isogroup14722,0
isogroup14723,0
isogroup14725,0
isogroup14726,0
isogroup14727,0
isogroup14728,0
isogroup14729,0
isogroup14730,0
isogroup14731,0
isogroup14732,0
isogroup14733,0
isogroup14734,0
isogroup14735,0
isogroup14736,0
isogroup14737,0
isogroup14738,0
isogroup14739,0
isogroup14740,0
isogroup14741,0
isogroup14742,0
isogroup14743,0
isogroup14744,0
isogroup14745,0
isogroup14746,0
isogroup14748,0
isogroup14750,0
isogroup14751,0
isogroup14752,0
isogroup14753,0
isogroup14754,0
isogroup14755,0
isogroup14756,0
isogroup14757,0
isogroup14758,0
isogroup14759,0
isogroup14760,0
isogroup14761,0
isogroup14762,0
isogroup14763,0
isogroup14764,0
isogroup14765,0
isogroup14766,0
isogroup14767,0
isogroup14768,0
isogroup14770,0
isogroup14771,0
isogroup14772,0
isogroup14773,0
isogroup14774,0
isogroup14775,0
isogroup14777,0
isogroup14778,0
isogroup14779,0
isogroup14780,0
isogroup14781,0
isogroup14782,0
isogroup14783,0
isogroup14784,0
isogroup14785,0
isogroup14787,0
isogroup14790,0
isogroup14793,0
isogroup14795,0
isogroup14797,0
isogroup14798,0
isogroup14799,0
isogroup14800,0
isogroup14801,0
isogroup14802,0
isogroup14803,0
isogroup14805,0
isogroup14806,0
isogroup14807,0
isogroup14808,0
isogroup14809,0
isogroup14811,0
isogroup14812,0
isogroup14813,0
isogroup14814,0
isogroup14815,0
isogroup14816,0
isogroup14817,0
isogroup14818,0
isogroup14822,0
isogroup14823,0
isogroup14824,0
isogroup14825,0
isogroup14826,0
isogroup14827,0
isogroup14828,0
isogroup14829,0
isogroup14830,0
isogroup14832,0
isogroup14833,0
isogroup14834,0
isogroup14835,0
isogroup14836,0
isogroup14837,0
isogroup14838,0
isogroup14839,0
isogroup14840,0
isogroup14841,0
isogroup14842,0
isogroup14843,0
isogroup14844,0
isogroup14845,0
isogroup14846,0
isogroup14847,0
isogroup14848,0
isogroup14849,0
isogroup14850,0
isogroup14851,0
isogroup14852,0
isogroup14853,0
isogroup14854,0
isogroup14855,0
isogroup14856,0
isogroup14858,0
isogroup14859,0
isogroup14860,0
isogroup14861,0
isogroup14862,0
isogroup14863,0
isogroup14864,0
isogroup14865,0
isogroup14866,0
isogroup14867,0
isogroup14868,0
isogroup14869,0
isogroup14870,0
isogroup14871,0
isogroup14872,0
isogroup14873,0
isogroup14874,0
isogroup14875,0
isogroup14877,0
isogroup14878,0
isogroup14879,0
isogroup14881,0
isogroup14882,0
isogroup14883,0
isogroup14884,0
isogroup14885,0
isogroup14886,0
isogroup14888,0
isogroup14889,0
isogroup14891,0
isogroup14893,0
isogroup14894,0
isogroup14896,0
isogroup14897,0
isogroup14899,0
isogroup14900,0
isogroup14901,0
isogroup14903,0
isogroup14904,0
isogroup14905,0
isogroup14906,0
isogroup14907,0
isogroup14908,0
isogroup14909,0
isogroup14910,0
isogroup14911,0
isogroup14912,0
isogroup14913,0
isogroup14915,0
isogroup14916,0
isogroup14917,0
isogroup14918,0
isogroup14919,0
isogroup14920,0
isogroup14921,0
isogroup14922,0
isogroup14923,0
isogroup14924,0
isogroup14925,0
isogroup14927,0
isogroup14928,0
isogroup14931,0
isogroup14932,0
isogroup14933,0
isogroup14934,0
isogroup14935,0
isogroup14936,0
isogroup14938,0
isogroup14939,0
isogroup14940,0
isogroup14941,0
isogroup14942,0
isogroup14943,0
isogroup14944,0
isogroup14946,0
isogroup14948,0
isogroup14949,0
isogroup14950,0
isogroup14951,0
isogroup14952,0
isogroup14953,0
isogroup14954,0
isogroup14955,0
isogroup14956,0
isogroup14957,0
isogroup14958,0
isogroup14959,0
isogroup14960,0
isogroup14961,0
isogroup14963,0
isogroup14964,0
isogroup14965,0
isogroup14966,0
isogroup14967,0
isogroup14968,0
isogroup14969,0
isogroup14971,0
isogroup14973,0
isogroup14974,0
isogroup14975,0
isogroup14976,0
isogroup14977,0
isogroup14978,0
isogroup14979,0
isogroup14980,0
isogroup14981,0
isogroup14982,0
isogroup14983,0
isogroup14984,0
isogroup14985,0
isogroup14987,0
isogroup14988,0
isogroup14989,0
isogroup14990,0
isogroup14991,0
isogroup14993,0
isogroup14994,0
isogroup14995,0
isogroup14996,0
isogroup14997,0
isogroup14998,0
isogroup15000,0
isogroup15002,0
isogroup15003,0
isogroup15004,0
isogroup15005,0
isogroup15006,0
isogroup15007,0
isogroup15010,0
isogroup15011,0
isogroup15013,0
isogroup15015,0
isogroup15017,0
isogroup15018,0
isogroup15019,0
isogroup15020,0
isogroup15021,0
isogroup15023,0
isogroup15024,0
isogroup15025,0
isogroup15026,0
isogroup15027,0
isogroup15028,0
isogroup15029,0
isogroup15030,0
isogroup15031,0
isogroup15032,0
isogroup15033,0
isogroup15034,0
isogroup15035,0
isogroup15036,0
isogroup15037,0
isogroup15038,0
isogroup15039,0
isogroup15040,0
isogroup15041,0
isogroup15043,0
isogroup15044,0
isogroup15045,0
isogroup15046,0
isogroup15047,0
isogroup15048,0
isogroup15049,0
isogroup15050,0
isogroup15052,0
isogroup15053,0
isogroup15054,0
isogroup15057,0
isogroup15058,0
isogroup15059,0
isogroup15061,0
isogroup15062,0
isogroup15063,0
isogroup15064,0
isogroup15065,0
isogroup15066,0
isogroup15068,0
isogroup15069,0
isogroup15070,0
isogroup15072,0
isogroup15073,0
isogroup15074,0
isogroup15075,0
isogroup15076,0
isogroup15077,0
isogroup15078,0
isogroup15079,0
isogroup15080,0
isogroup15082,0
isogroup15083,0
isogroup15084,0
isogroup15085,0
isogroup15086,0
isogroup15087,0
isogroup15088,0
isogroup15089,0
isogroup15091,0
isogroup15093,0
isogroup15094,0
isogroup15095,0
isogroup15097,0
isogroup15098,0
isogroup15101,0
isogroup15102,0
isogroup15103,0
isogroup15104,0
isogroup15105,0
isogroup15106,0
isogroup15107,0
isogroup15108,0
isogroup15109,0
isogroup15110,0
isogroup15111,0
isogroup15112,0
isogroup15113,0
isogroup15114,0
isogroup15115,0
isogroup15116,0
isogroup15117,0
isogroup15118,0
isogroup15119,0
isogroup15120,0
isogroup15121,0
isogroup15124,0
isogroup15125,0
isogroup15126,0
isogroup15127,0
isogroup15128,0
isogroup15129,0
isogroup15130,0
isogroup15131,0
isogroup15132,0
isogroup15133,0
isogroup15134,0
isogroup15135,0
isogroup15136,0
isogroup15137,0
isogroup15138,0
isogroup15139,0
isogroup15140,0
isogroup15141,0
isogroup15142,0
isogroup15143,0
isogroup15144,0
isogroup15145,0
isogroup15146,0
isogroup15147,0
isogroup15148,0
isogroup15149,0
isogroup15150,0
isogroup15151,0
isogroup15152,0
isogroup15153,0
isogroup15154,0
isogroup15155,0
isogroup15156,0
isogroup15157,0
isogroup15159,0
isogroup15160,0
isogroup15162,0
isogroup15163,0
isogroup15164,0
isogroup15165,0
isogroup15166,0
isogroup15168,0
isogroup15169,0
isogroup15170,0
isogroup15171,0
isogroup15172,0
isogroup15173,0
isogroup15175,0
isogroup15176,0
isogroup15177,0
isogroup15178,0
isogroup15179,0
isogroup15181,0
isogroup15182,0
isogroup15183,0
isogroup15184,0
isogroup15185,0
isogroup15186,0
isogroup15187,0
isogroup15188,0
isogroup15189,0
isogroup15191,0
isogroup15192,0
isogroup15193,0
isogroup15194,0
isogroup15195,0
isogroup15196,0
isogroup15197,0
isogroup15198,0
isogroup15199,0
isogroup15200,0
isogroup15201,0
isogroup15202,0
isogroup15203,0
isogroup15204,0
isogroup15205,0
isogroup15206,0
isogroup15207,0
isogroup15208,0
isogroup15209,0
isogroup15210,0
isogroup15211,0
isogroup15212,0
isogroup15213,0
isogroup15214,0
isogroup15215,0
isogroup15216,0
isogroup15217,0
isogroup15218,0
isogroup15220,0
isogroup15221,0
isogroup15222,0
isogroup15223,0
isogroup15224,0
isogroup15225,0
isogroup15226,0
isogroup15227,0
isogroup15228,0
isogroup15229,0
isogroup15230,0
isogroup15231,0
isogroup15232,0
isogroup15233,0
isogroup15234,0
isogroup15235,0
isogroup15236,0
isogroup15237,0
isogroup15238,0
isogroup15239,0
isogroup15240,0
isogroup15241,0
isogroup15242,0
isogroup15243,0
isogroup15244,0
isogroup15245,0
isogroup15246,0
isogroup15247,0
isogroup15248,0
isogroup15249,0
isogroup15250,0
isogroup15251,0
isogroup15252,0
isogroup15253,0
isogroup15254,0
isogroup15255,0
isogroup15256,0
isogroup15257,0
isogroup15258,0
isogroup15259,0
isogroup15260,0
isogroup15261,0
isogroup15262,0
isogroup15263,0
isogroup15264,0
isogroup15265,0
isogroup15267,0
isogroup15268,0
isogroup15270,0
isogroup15271,0
isogroup15272,0
isogroup15273,0
isogroup15275,0
isogroup15276,0
isogroup15277,0
isogroup15278,0
isogroup15279,0
isogroup15281,0
isogroup15282,0
isogroup15283,0
isogroup15284,0
isogroup15285,0
isogroup15286,0
isogroup15287,0
isogroup15288,0
isogroup15289,0
isogroup15292,0
isogroup15293,0
isogroup15294,0
isogroup15295,0
isogroup15296,0
isogroup15297,0
isogroup15298,0
isogroup15299,0
isogroup15301,0
isogroup15302,0
isogroup15303,0
isogroup15304,0
isogroup15306,0
isogroup15307,0
isogroup15308,0
isogroup15309,0
isogroup15310,0
isogroup15311,0
isogroup15312,0
isogroup15313,0
isogroup15314,0
isogroup15315,0
isogroup15316,0
isogroup15317,0
isogroup15318,0
isogroup15319,0
isogroup15320,0
isogroup15321,0
isogroup15322,0
isogroup15323,0
isogroup15324,0
isogroup15325,0
isogroup15326,0
isogroup15327,0
isogroup15328,0
isogroup15329,0
isogroup15330,0
isogroup15332,0
isogroup15333,0
isogroup15334,0
isogroup15335,0
isogroup15336,0
isogroup15337,0
isogroup15338,0
isogroup15339,0
isogroup15340,0
isogroup15341,0
isogroup15342,0
isogroup15343,0
isogroup15344,0
isogroup15345,0
isogroup15346,0
isogroup15347,0
isogroup15348,0
isogroup15349,0
isogroup15350,0
isogroup15351,0
isogroup15352,0
isogroup15353,0
isogroup15354,0
isogroup15355,0
isogroup15356,0
isogroup15357,0
isogroup15358,0
isogroup15359,0
isogroup15360,0
isogroup15361,0
isogroup15362,0
isogroup15363,0
isogroup15364,0
isogroup15365,0
isogroup15366,0
isogroup15367,0
isogroup15368,0
isogroup15369,0
isogroup15370,0
isogroup15372,0
isogroup15373,0
isogroup15374,0
isogroup15375,0
isogroup15376,0
isogroup15377,0
isogroup15379,0
isogroup15380,0
isogroup15382,0
isogroup15383,0
isogroup15385,0
isogroup15386,0
isogroup15387,0
isogroup15388,0
isogroup15389,0
isogroup15390,0
isogroup15391,0
isogroup15392,0
isogroup15393,0
isogroup15394,0
isogroup15395,0
isogroup15397,0
isogroup15398,0
isogroup15400,0
isogroup15401,0
isogroup15402,0
isogroup15403,0
isogroup15404,0
isogroup15405,0
isogroup15406,0
isogroup15407,0
isogroup15409,0
isogroup15410,0
isogroup15411,0
isogroup15412,0
isogroup15413,0
isogroup15414,0
isogroup15415,0
isogroup15416,0
isogroup15417,0
isogroup15418,0
isogroup15419,0
isogroup15420,0
isogroup15421,0
isogroup15422,0
isogroup15423,0
isogroup15424,0
isogroup15425,0
isogroup15426,0
isogroup15427,0
isogroup15428,0
isogroup15429,0
isogroup15431,0
isogroup15433,0
isogroup15434,0
isogroup15435,0
isogroup15439,0
isogroup15440,0
isogroup15441,0
isogroup15445,0
isogroup15446,0
isogroup15447,0
isogroup15448,0
isogroup15449,0
isogroup15452,0
isogroup15453,0
isogroup15454,0
isogroup15456,0
isogroup15457,0
isogroup15458,0
isogroup15461,0
isogroup15463,0
isogroup15464,0
isogroup15465,0
isogroup15466,0
isogroup15469,0
isogroup15470,0
isogroup15473,0
isogroup15474,0
isogroup15475,0
isogroup15476,0
isogroup15477,0
isogroup15478,0
isogroup15479,0
isogroup15480,0
isogroup15481,0
isogroup15486,0
isogroup15488,0
isogroup15489,0
isogroup15490,0
isogroup15492,0
isogroup15493,0
isogroup15494,0
isogroup15496,0
isogroup15499,0
isogroup15501,0
isogroup15502,0
isogroup15504,0
isogroup15505,0
isogroup15506,0
isogroup15507,0
isogroup15508,0
isogroup15509,0
isogroup15510,0
isogroup15511,0
isogroup15513,0
isogroup15514,0
isogroup15515,0
isogroup15516,0
isogroup15518,0
isogroup15519,0
isogroup15520,0
isogroup15521,0
isogroup15524,0
isogroup15525,0
isogroup15527,0
isogroup15528,0
isogroup15529,0
isogroup15530,0
isogroup15531,0
isogroup15532,0
isogroup15533,0
isogroup15534,0
isogroup15535,0
isogroup15536,0
isogroup15537,0
isogroup15538,0
isogroup15539,0
isogroup15540,0
isogroup15541,0
isogroup15542,0
isogroup15543,0
isogroup15544,0
isogroup15545,0
isogroup15546,0
isogroup15547,0
isogroup15548,0
isogroup15549,0
isogroup15550,0
isogroup15551,0
isogroup15552,0
isogroup15553,0
isogroup15554,0
isogroup15555,0
isogroup15556,0
isogroup15557,0
isogroup15558,0
isogroup15559,0
isogroup15560,0
isogroup15561,0
isogroup15562,0
isogroup15564,0
isogroup15566,0
isogroup15567,0
isogroup15568,0
isogroup15569,0
isogroup15570,0
isogroup15571,0
isogroup15572,0
isogroup15573,0
isogroup15574,0
isogroup15575,0
isogroup15576,0
isogroup15577,0
isogroup15578,0
isogroup15579,0
isogroup15580,0
isogroup15581,0
isogroup15582,0
isogroup15583,0
isogroup15584,0
isogroup15585,0
isogroup15586,0
isogroup15587,0
isogroup15588,0
isogroup15589,0
isogroup15590,0
isogroup15591,0
isogroup15592,0
isogroup15593,0
isogroup15594,0
isogroup15595,0
isogroup15596,0
isogroup15597,0
isogroup15598,0
isogroup15599,0
isogroup15601,0
isogroup15602,0
isogroup15603,0
isogroup15604,0
isogroup15605,0
isogroup15606,0
isogroup15607,0
isogroup15608,0
isogroup15609,0
isogroup15610,0
isogroup15611,0
isogroup15612,0
isogroup15613,0
isogroup15614,0
isogroup15615,0
isogroup15616,0
isogroup15617,0
isogroup15618,0
isogroup15619,0
isogroup15620,0
isogroup15621,0
isogroup15622,0
isogroup15623,0
isogroup15624,0
isogroup15625,0
isogroup15626,0
isogroup15627,0
isogroup15628,0
isogroup15629,0
isogroup15630,0
isogroup15631,0
isogroup15632,0
isogroup15633,0
isogroup15634,0
isogroup15635,0
isogroup15636,0
isogroup15637,0
isogroup15638,0
isogroup15639,0
isogroup15640,0
isogroup15641,0
isogroup15642,0
isogroup15643,0
isogroup15644,0
isogroup15645,0
isogroup15646,0
isogroup15648,0
isogroup15649,0
isogroup15650,0
isogroup15651,0
isogroup15652,0
isogroup15653,0
isogroup15654,0
isogroup15655,0
isogroup15656,0
isogroup15658,0
isogroup15659,0
isogroup15660,0
isogroup15661,0
isogroup15666,0
isogroup15667,0
isogroup15668,0
isogroup15669,0
isogroup15670,0
isogroup15672,0
isogroup15673,0
isogroup15674,0
isogroup15676,0
isogroup15677,0
isogroup15678,0
isogroup15680,0
isogroup15681,0
isogroup15682,0
isogroup15683,0
isogroup15684,0
isogroup15685,0
isogroup15686,0
isogroup15687,0
isogroup15688,0
isogroup15689,0
isogroup15690,0
isogroup15692,0
isogroup15693,0
isogroup15694,0
isogroup15696,0
isogroup15697,0
isogroup15698,0
isogroup15699,0
isogroup15700,0
isogroup15701,0
isogroup15704,0
isogroup15705,0
isogroup15706,0
isogroup15707,0
isogroup15708,0
isogroup15709,0
isogroup15712,0
isogroup15714,0
isogroup15715,0
isogroup15716,0
isogroup15717,0
isogroup15718,0
isogroup15719,0
isogroup15720,0
isogroup15721,0
isogroup15722,0
isogroup15724,0
isogroup15725,0
isogroup15726,0
isogroup15727,0
isogroup15728,0
isogroup15729,0
isogroup15730,0
isogroup15731,0
isogroup15733,0
isogroup15734,0
isogroup15735,0
isogroup15736,0
isogroup15739,0
isogroup15740,0
isogroup15741,0
isogroup15742,0
isogroup15743,0
isogroup15744,0
isogroup15746,0
isogroup15749,0
isogroup15750,0
isogroup15751,0
isogroup15752,0
isogroup15753,0
isogroup15754,0
isogroup15755,0
isogroup15756,0
isogroup15757,0
isogroup15758,0
isogroup15759,0
isogroup15760,0
isogroup15761,0
isogroup15762,0
isogroup15763,0
isogroup15765,0
isogroup15766,0
isogroup15767,0
isogroup15768,0
isogroup15770,0
isogroup15771,0
isogroup15772,0
isogroup15773,0
isogroup15774,0
isogroup15775,0
isogroup15776,0
isogroup15777,0
isogroup15779,0
isogroup15780,0
isogroup15781,0
isogroup15782,0
isogroup15783,0
isogroup15785,0
isogroup15786,0
isogroup15787,0
isogroup15788,0
isogroup15789,0
isogroup15790,0
isogroup15791,0
isogroup15792,0
isogroup15793,0
isogroup15794,0
isogroup15795,0
isogroup15796,0
isogroup15797,0
isogroup15800,0
isogroup15801,0
isogroup15802,0
isogroup15803,0
isogroup15805,0
isogroup15807,0
isogroup15809,0
isogroup15810,0
isogroup15811,0
isogroup15813,0
isogroup15814,0
isogroup15817,0
isogroup15818,0
isogroup15819,0
isogroup15820,0
isogroup15821,0
isogroup15822,0
isogroup15823,0
isogroup15824,0
isogroup15825,0
isogroup15826,0
isogroup15827,0
isogroup15828,0
isogroup15830,0
isogroup15831,0
isogroup15832,0
isogroup15833,0
isogroup15834,0
isogroup15835,0
isogroup15836,0
isogroup15837,0
isogroup15839,0
isogroup15840,0
isogroup15841,0
isogroup15842,0
isogroup15843,0
isogroup15844,0
isogroup15845,0
isogroup15846,0
isogroup15847,0
isogroup15848,0
isogroup15849,0
isogroup15850,0
isogroup15851,0
isogroup15853,0
isogroup15854,0
isogroup15855,0
isogroup15856,0
isogroup15857,0
isogroup15858,0
isogroup15859,0
isogroup15861,0
isogroup15862,0
isogroup15863,0
isogroup15864,0
isogroup15865,0
isogroup15866,0
isogroup15867,0
isogroup15868,0
isogroup15869,0
isogroup15870,0
isogroup15871,0
isogroup15872,0
isogroup15873,0
isogroup15874,0
isogroup15875,0
isogroup15876,0
isogroup15877,0
isogroup15878,0
isogroup15879,0
isogroup15880,0
isogroup15881,0
isogroup15882,0
isogroup15884,0
isogroup15885,0
isogroup15886,0
isogroup15890,0
isogroup15891,0
isogroup15893,0
isogroup15894,0
isogroup15895,0
isogroup15896,0
isogroup15897,0
isogroup15898,0
isogroup15900,0
isogroup15901,0
isogroup15902,0
isogroup15903,0
isogroup15904,0
isogroup15905,0
isogroup15906,0
isogroup15907,0
isogroup15908,0
isogroup15909,0
isogroup15910,0
isogroup15911,0
isogroup15912,0
isogroup15913,0
isogroup15914,0
isogroup15915,0
isogroup15917,0
isogroup15919,0
isogroup15921,0
isogroup15922,0
isogroup15923,0
isogroup15925,0
isogroup15926,0
isogroup15927,0
isogroup15928,0
isogroup15929,0
isogroup15930,0
isogroup15931,0
isogroup15932,0
isogroup15933,0
isogroup15934,0
isogroup15935,0
isogroup15936,0
isogroup15937,0
isogroup15938,0
isogroup15939,0
isogroup15940,0
isogroup15941,0
isogroup15943,0
isogroup15945,0
isogroup15946,0
isogroup15947,0
isogroup15948,0
isogroup15949,0
isogroup15952,0
isogroup15953,0
isogroup15954,0
isogroup15956,0
isogroup15957,0
isogroup15958,0
isogroup15960,0
isogroup15961,0
isogroup15962,0
isogroup15963,0
isogroup15964,0
isogroup15966,0
isogroup15969,0
isogroup15970,0
isogroup15973,0
isogroup15974,0
isogroup15975,0
isogroup15976,0
isogroup15977,0
isogroup15978,0
isogroup15979,0
isogroup15980,0
isogroup15982,0
isogroup15983,0
isogroup15984,0
isogroup15985,0
isogroup15986,0
isogroup15987,0
isogroup15989,0
isogroup15990,0
isogroup15991,0
isogroup15992,0
isogroup15993,0
isogroup15995,0
isogroup15996,0
isogroup15997,0
isogroup16001,0
isogroup16002,0
isogroup16003,0
isogroup16004,0
isogroup16006,0
isogroup16007,0
isogroup16008,0
isogroup16009,0
isogroup16010,0
isogroup16011,0
isogroup16013,0
isogroup16014,0
isogroup16016,0
isogroup16017,0
isogroup16018,0
isogroup16019,0
isogroup16020,0
isogroup16021,0
isogroup16022,0
isogroup16023,0
isogroup16024,0
isogroup16026,0
isogroup16027,0
isogroup16028,0
isogroup16029,0
isogroup16030,0
isogroup16031,0
isogroup16032,0
isogroup16033,0
isogroup16034,0
isogroup16036,0
isogroup16037,0
isogroup16039,0
isogroup16040,0
isogroup16041,0
isogroup16042,0
isogroup16043,0
isogroup16044,0
isogroup16045,0
isogroup16046,0
isogroup16047,0
isogroup16048,0
isogroup16049,0
isogroup16051,0
isogroup16052,0
isogroup16053,0
isogroup16056,0
isogroup16059,0
isogroup16060,0
isogroup16061,0
isogroup16062,0
isogroup16064,0
isogroup16065,0
isogroup16067,0
isogroup16068,0
isogroup16069,0
isogroup16070,0
isogroup16072,0
isogroup16073,0
isogroup16074,0
isogroup16075,0
