genes,signedlogP
Oarb_124659_c1_g1,-0.882858595372978
Oarb_124663_c4_g1,-1.38009294374121
Oarb_124687_c2_g3,-0.391775287386728
Oarb_124692_c3_g1,-0.151146508813502
Oarb_124695_c4_g1,-0.682372420479017
Oarb_124696_c0_g1,1.6981126820311
Oarb_124696_c1_g2,1.15821790194234
Oarb_124697_c2_g1,-0.546709959900929
Oarb_124703_c6_g1,1.21309618509691
Oarb_124708_c6_g8,-0.311409997456437
Oarb_124725_c0_g1,-0.295014920187558
Oarb_124733_c0_g1,-0.138265091716208
Oarb_124734_c0_g1,-0.393547569807951
Oarb_124738_c2_g1,-2.37684858805831
Oarb_124754_c0_g1,0.531620533963705
Oarb_124755_c0_g1,0.664420761765118
Oarb_124761_c1_g3,0.111501135918391
Oarb_124765_c0_g1,-0.402531182727151
Oarb_124771_c0_g1,0.0322597175699763
Oarb_124774_c2_g3,0.451615801926226
Oarb_124779_c3_g1,NA
Oarb_124782_c3_g5,-1.88495533527767
Oarb_124788_c1_g1,-0.448514833113182
Oarb_124791_c0_g3,-0.218284199142351
Oarb_124795_c7_g1,-1.11591254276548
Oarb_124797_c3_g1,0.0819940950566739
Oarb_124821_c4_g1,-0.439530123042554
Oarb_124822_c0_g2,-0.240249081278531
Oarb_124834_c1_g1,-0.521092504086097
Oarb_124837_c1_g1,-0.678467113793897
Oarb_124848_c4_g1,-0.611808050484951
Oarb_124853_c2_g1,-0.617441876896322
Oarb_124855_c3_g2,-1.28468980410522
Oarb_124858_c3_g2,-0.640550280031549
Oarb_124867_c3_g1,-1.05624124562792
Oarb_124876_c4_g1,0.959254213575355
Oarb_124883_c0_g1,-0.192191536613651
Oarb_124889_c3_g2,-0.718605743833681
Oarb_124890_c1_g1,-0.281850576738463
Oarb_124890_c1_g2,-1.77382842371765
Oarb_124897_c1_g2,1.55229487509167
Oarb_124905_c3_g2,-0.429423274646203
Oarb_124916_c2_g1,0.173116571255383
Oarb_124918_c0_g1,0.0252958495912125
Oarb_124920_c1_g5,-0.552955074117524
Oarb_124921_c2_g2,0.924208264371799
Oarb_124923_c0_g1,-0.373130967624681
Oarb_124926_c1_g3,-0.844161449705558
Oarb_124927_c2_g1,-0.923821566092037
Oarb_124928_c6_g2,-1.06656723198658
Oarb_124940_c0_g1,0.0316751745864915
Oarb_124941_c2_g1,-0.242143717062601
Oarb_124950_c0_g1,2.02228341889519
Oarb_124950_c5_g1,-0.950211677413659
Oarb_124953_c3_g3,-1.52421717132757
Oarb_124954_c7_g1,-0.367181053757878
Oarb_124957_c9_g1,0.18572314930209
Oarb_124958_c1_g1,-1.63158185276323
Oarb_124962_c3_g1,-0.0677956282520733
Oarb_124973_c1_g1,1.58025418010942
Oarb_124975_c4_g2,0.964377898822987
Oarb_124982_c0_g2,-0.0522962753578796
Oarb_124985_c0_g1,1.28855197909149
Oarb_124992_c4_g1,-0.260980479179534
Oarb_124998_c5_g1,-1.2217133225321
Oarb_125006_c3_g2,0.204616830566443
Oarb_125016_c4_g2,-0.0516832874390577
Oarb_125018_c2_g1,-0.663786318679283
Oarb_125033_c0_g1,0.984643379007952
Oarb_125038_c0_g1,0.345731462423586
Oarb_125041_c2_g1,-0.445614290582744
Oarb_125041_c2_g2,-2.07605918659079
Oarb_125045_c4_g1,-0.0105049749092298
Oarb_125047_c3_g1,0.859219308016211
Oarb_125051_c1_g1,-0.665940732049958
Oarb_125055_c3_g1,-1.18878525703004
Oarb_125057_c0_g1,-0.382899718515724
Oarb_125064_c3_g1,3.22740745614658
Oarb_125073_c2_g2,-0.483324285092642
Oarb_125076_c3_g1,0.0763791792628634
Oarb_125083_c1_g2,2.15456261076967
Oarb_125088_c1_g1,0.156531390490565
Oarb_125090_c1_g2,-0.509664811991118
Oarb_125091_c4_g1,-0.635390042455602
Oarb_125105_c2_g1,-0.126396693258684
Oarb_125113_c1_g1,0.601141192238472
Oarb_125113_c2_g1,0.0209898709250513
Oarb_125116_c2_g2,0.142719596847322
Oarb_125118_c3_g1,0.0738527536509822
Oarb_125131_c2_g2,0.595886986072882
Oarb_125138_c1_g2,-1.16408784219557
Oarb_125142_c0_g1,-0.220342082285071
Oarb_125149_c2_g1,-0.370589385151875
Oarb_125154_c4_g2,0.633209218268483
Oarb_125158_c0_g3,0.896831038825437
Oarb_125159_c3_g1,-1.17762162927513
Oarb_125179_c5_g1,0.308750093340617
Oarb_125180_c6_g1,0.349078243344692
Oarb_125184_c3_g1,0.164878825282064
Oarb_125188_c2_g1,0.0683617354651942
Oarb_125189_c0_g1,-0.0228842216351331
Oarb_125192_c5_g1,0.0391198052438566
Oarb_125194_c1_g1,0.332562454683637
Oarb_125199_c2_g1,-0.380238738932416
Oarb_125226_c2_g1,-0.232927194182577
Oarb_125231_c3_g1,-1.52638002899415
Oarb_125232_c3_g1,-0.575997251750934
Oarb_125238_c2_g1,1.83635849739181
Oarb_125240_c0_g1,0.506647393860504
Oarb_125246_c2_g2,0.28007669674919
Oarb_125264_c2_g1,0.39433296433622
Oarb_125264_c4_g1,0.660708506028302
Oarb_125266_c2_g1,-0.204574644519748
Oarb_125268_c2_g2,0.483202835184082
Oarb_125271_c1_g2,-0.702479579978725
Oarb_125277_c4_g1,1.93885556510719
Oarb_125287_c2_g1,-1.45908697888844
Oarb_125288_c5_g2,-1.71829932529876
Oarb_125294_c0_g1,0.0297621332534805
Oarb_125295_c10_g1,-1.53994112685939
Oarb_125298_c1_g3,-0.0908443975219728
Oarb_125310_c4_g1,-3.7747650449738
Oarb_125314_c2_g3,4.96985354655175
Oarb_125315_c1_g1,-0.65356718587118
Oarb_125323_c3_g1,-0.362972572017547
Oarb_125328_c0_g1,0.439908335103379
Oarb_125329_c1_g1,-0.235500984508408
Oarb_125336_c4_g1,-0.151945331456581
Oarb_125372_c1_g1,-0.29281860671958
Oarb_125375_c0_g1,-0.115330144833024
Oarb_125381_c4_g1,0.337458837335651
Oarb_125383_c1_g6,-0.531958256761384
Oarb_125387_c9_g2,-0.229866391274806
Oarb_125391_c1_g1,0.676968369512488
Oarb_125391_c1_g2,-0.762974561666362
Oarb_125418_c0_g1,-0.444131285978786
Oarb_125419_c4_g1,0.478558525810111
Oarb_125434_c3_g2,-0.757253372630248
Oarb_125454_c7_g1,0.0750001115453399
Oarb_125459_c6_g2,-3.26748088003702
Oarb_125463_c0_g1,1.89838074247659
Oarb_125484_c2_g1,-0.473912508985031
Oarb_125487_c3_g1,-0.130236255539021
Oarb_125494_c0_g3,-2.35200776052224
Oarb_125497_c4_g1,-1.8396465605505
Oarb_125506_c1_g1,-1.59047716545979
Oarb_125508_c3_g2,-1.94733939088369
Oarb_125515_c1_g1,-0.0187303067067625
Oarb_125529_c1_g1,2.25962194342023
Oarb_125540_c2_g1,-0.496266249955872
Oarb_125545_c1_g1,-0.543313959943049
Oarb_125548_c2_g2,-0.921577039462255
Oarb_125554_c2_g1,-0.0909289268239332
Oarb_125556_c1_g1,-0.345536890181576
Oarb_125563_c2_g1,-5.00863568125906
Oarb_125563_c2_g7,-0.762367250202103
Oarb_125565_c1_g1,-0.0864610710978594
Oarb_125567_c0_g2,0.541592482286914
Oarb_125567_c0_g4,0.449565805878489
Oarb_125572_c1_g2,-0.0619469265079378
Oarb_125573_c2_g4,-0.921195446350048
Oarb_125573_c2_g5,1.46016286118663
Oarb_125578_c0_g1,-0.0101076762155629
Oarb_125582_c0_g1,2.36929671073987
Oarb_125597_c0_g3,-2.40118229832975
Oarb_125598_c2_g1,-0.598133936896504
Oarb_125611_c2_g1,0.142600311146668
Oarb_125626_c0_g1,-0.934468273301805
Oarb_125627_c5_g6,0.065952705967564
Oarb_125628_c1_g1,0.358808043908617
Oarb_125638_c1_g2,0.780838726629868
Oarb_125642_c1_g2,1.20210502466692
Oarb_125647_c1_g1,0.0865315504574726
Oarb_125647_c1_g8,-0.439459303639122
Oarb_125649_c1_g1,-1.70666657038654
Oarb_125656_c2_g1,0.915249035203241
Oarb_125662_c2_g2,-0.719424102220565
Oarb_125669_c1_g1,-0.0157264573475679
Oarb_125681_c3_g1,-2.85303154342818
Oarb_125683_c6_g1,-0.817641830081247
Oarb_125686_c6_g2,0.0372318462042215
Oarb_125699_c0_g1,-0.513163174611347
Oarb_125709_c8_g1,-1.13471148905643
Oarb_125715_c2_g1,-0.60006702084894
Oarb_125718_c3_g1,1.43167970164765
Oarb_125733_c5_g1,0.617374025757792
Oarb_125736_c1_g1,-0.59326837440207
Oarb_125736_c1_g3,0.1426660932609
Oarb_125738_c3_g2,-1.33549628229165
Oarb_125739_c4_g1,0.0715188480217933
Oarb_125741_c1_g1,-0.45297417156413
Oarb_125743_c4_g3,0.40312961024301
Oarb_125788_c6_g1,-0.0834037056841046
Oarb_125798_c4_g1,0.00391819923678398
Oarb_125799_c1_g1,-0.121177897516115
Oarb_125807_c0_g1,-0.729533634497052
Oarb_125815_c1_g1,2.93026757969375
Oarb_125818_c0_g1,-0.928515930484753
Oarb_125823_c3_g1,0.182523766426333
Oarb_125824_c1_g1,-0.287797274221503
Oarb_125824_c1_g3,0.121056824895774
Oarb_125834_c1_g3,0.157341200582268
Oarb_125839_c1_g1,-0.351554193540555
Oarb_125842_c0_g1,0.021957024067789
Oarb_125843_c8_g1,0.0160154875791189
Oarb_125846_c4_g3,-0.30925336785091
Oarb_125848_c1_g1,-3.23734122042048
Oarb_125849_c4_g1,-0.619618195380994
Oarb_125849_c4_g2,0.545928477759403
Oarb_125849_c4_g3,-0.233705588356823
Oarb_125849_c4_g5,2.75925941554763
Oarb_125856_c0_g1,-2.05419652745761
Oarb_125872_c2_g1,-0.165591386298736
Oarb_125889_c6_g1,0.205296560884343
Oarb_125892_c1_g1,0.00387190105245456
Oarb_125904_c0_g1,-0.364818445673131
Oarb_125905_c5_g4,0.0578465182701751
Oarb_125918_c4_g1,0.197276266002836
Oarb_125930_c2_g1,0.212378664441141
Oarb_125945_c0_g1,1.26667667231673
Oarb_125949_c4_g1,1.52002762412158
Oarb_125951_c2_g1,-0.66528044869472
Oarb_125951_c2_g8,0.0294645914405063
Oarb_125958_c0_g2,-2.3379291290717
Oarb_125959_c0_g1,-0.678692153608308
Oarb_125962_c3_g1,1.19132105929732
Oarb_125966_c0_g3,-0.349505829047547
Oarb_125967_c0_g1,0.201885270009273
Oarb_125974_c1_g1,-2.70610155590118
Oarb_125978_c8_g1,1.2717987404414
Oarb_125980_c3_g1,0.784401136624752
Oarb_125983_c0_g2,-0.827412752569339
Oarb_125987_c1_g1,-0.250698824324612
Oarb_125988_c9_g1,0.106941846370339
Oarb_125993_c5_g6,0.217963689043472
Oarb_125998_c1_g1,-0.0212348629488906
Oarb_125999_c2_g1,0.365715129906022
Oarb_126002_c2_g2,-0.875896329370306
Oarb_126003_c3_g1,0.15787374919578
Oarb_126005_c2_g2,-0.567547646277622
Oarb_126008_c2_g1,-0.425553029367777
Oarb_126011_c2_g1,0.733210156516157
Oarb_126019_c1_g2,3.30356196529141
Oarb_126024_c4_g1,0.0823491859972146
Oarb_126043_c3_g1,1.23538015778898
Oarb_126045_c1_g1,1.42047759254491
Oarb_126049_c1_g2,-1.459639026847
Oarb_126051_c1_g2,-0.727825355492747
Oarb_126055_c5_g1,-0.745169580917056
Oarb_126065_c6_g1,-1.41201069893621
Oarb_126074_c3_g2,0.00297412540672079
Oarb_126079_c0_g1,-0.037179435860586
Oarb_126084_c0_g1,-0.765653507013052
Oarb_126091_c3_g1,-0.381029767114261
Oarb_126096_c5_g1,1.76421882511872
Oarb_126112_c2_g1,-0.542931072710413
Oarb_126128_c3_g1,-0.212725269774157
Oarb_126140_c3_g1,1.03344195571456
Oarb_126144_c4_g1,0.597163956821813
Oarb_126151_c8_g1,1.43613904302314
Oarb_126161_c3_g1,-1.27983672702916
Oarb_126165_c1_g2,-0.054745221412593
Oarb_126171_c0_g1,-0.171012207248384
Oarb_126177_c4_g2,-1.74641992936268
Oarb_126180_c1_g1,0.0993658264265945
Oarb_126181_c2_g1,-0.539636705622641
Oarb_126189_c1_g2,0.1895082307759
Oarb_126190_c5_g5,0.24308163781924
Oarb_126196_c1_g1,-0.212573091862654
Oarb_126200_c0_g2,0.469320487201946
Oarb_126207_c2_g1,0.22988629083054
Oarb_126207_c2_g2,-0.199220736258176
Oarb_126208_c2_g1,-1.60850784267856
Oarb_126213_c0_g1,-0.437778951068122
Oarb_126219_c0_g1,-0.210147716867486
Oarb_126223_c0_g1,0.875445982441149
Oarb_126232_c0_g1,-3.23757555926589
Oarb_126233_c0_g1,-0.579626050481368
Oarb_126234_c8_g1,-0.0167939622006215
Oarb_126235_c6_g1,-0.0525525429573564
Oarb_126237_c0_g2,0.254448754820274
Oarb_126240_c2_g1,0.618507428436191
Oarb_126242_c0_g4,0.237617706702488
Oarb_126245_c4_g1,1.05942145143037
Oarb_126248_c0_g1,1.57535586307951
Oarb_126262_c1_g2,-0.111626028245789
Oarb_126267_c1_g2,0.526063917376569
Oarb_126276_c4_g1,0.400652666265284
Oarb_126282_c2_g2,0.264756462101521
Oarb_126284_c3_g1,-1.36740960751577
Oarb_126286_c3_g8,-0.900559206166947
Oarb_126293_c1_g1,-0.751025711268188
Oarb_126297_c3_g1,0.475685060421542
Oarb_126304_c0_g1,-0.288312904772012
Oarb_126306_c0_g1,-0.942005441926136
Oarb_126308_c3_g1,-0.34951895956054
Oarb_126314_c2_g2,-0.720506209087848
Oarb_126318_c0_g2,-0.823870683959611
Oarb_126320_c5_g1,1.03459244293292
Oarb_126328_c3_g1,1.28211859644516
Oarb_126330_c3_g2,0.516112711950313
Oarb_126332_c2_g4,0.429171942532589
Oarb_126334_c2_g1,0.348271029459469
Oarb_126355_c1_g1,-0.320680340253531
Oarb_126360_c1_g1,0.952703247094973
Oarb_126368_c0_g1,0.162160377440003
Oarb_126372_c0_g1,-0.417358434353941
Oarb_126372_c0_g3,0.535749802943791
Oarb_126373_c3_g1,0.77688965058586
Oarb_126381_c6_g1,-0.943663249797336
Oarb_126385_c2_g2,0.0219693371371228
Oarb_126389_c0_g2,-1.61505348953311
Oarb_126398_c6_g2,0.852828567160049
Oarb_126403_c4_g2,0.0116369366996906
Oarb_126407_c5_g1,0.809219140242326
Oarb_126410_c0_g1,-1.68006227249896
Oarb_126413_c3_g1,0.129742069004144
Oarb_126415_c1_g1,-0.918850993778353
Oarb_126417_c1_g2,0.489044693091115
Oarb_126419_c0_g1,-0.0191197587937851
Oarb_126422_c0_g1,-0.242218315357379
Oarb_126429_c3_g1,0.501777078512341
Oarb_126432_c3_g2,0.44566774741173
Oarb_126434_c1_g3,0.664037162810326
Oarb_126436_c0_g1,0.421464148122771
Oarb_126446_c1_g2,0.462572051134144
Oarb_126453_c0_g2,0.0227181120046937
Oarb_126458_c4_g8,0.666047411890312
Oarb_126462_c3_g1,-0.90474678479485
Oarb_126478_c5_g1,-0.383724476967001
Oarb_126479_c0_g1,-0.025958154881791
Oarb_126481_c0_g3,-0.447835284898067
Oarb_126483_c8_g1,0.305639731000713
Oarb_126483_c9_g1,-0.392337931267835
Oarb_126486_c3_g1,-0.717172455793111
Oarb_126495_c2_g1,-0.669306167602025
Oarb_126498_c6_g1,0.37231018656147
Oarb_126504_c3_g1,1.43387787000746
Oarb_126514_c3_g3,-0.615651014575256
Oarb_126526_c1_g3,0.996682269095244
Oarb_126529_c1_g1,0.555177394299217
Oarb_126542_c4_g1,-0.978368572007739
Oarb_126542_c5_g1,1.14099457356915
Oarb_126548_c2_g1,-0.781771977382422
Oarb_126560_c2_g1,0.701244235131687
Oarb_126561_c0_g4,1.36415590407148
Oarb_126562_c3_g2,-0.143316778124703
Oarb_126573_c2_g1,-1.5447845007486
Oarb_126574_c2_g2,-0.0245620790411384
Oarb_126577_c0_g1,0.420483794559634
Oarb_126578_c7_g6,-0.600940102051642
Oarb_126594_c0_g1,0.377190792505997
Oarb_126595_c1_g1,-0.639310033939405
Oarb_126602_c4_g5,0.313917333442634
Oarb_126605_c3_g1,-0.816583011301105
Oarb_126612_c0_g3,0.439691254493396
Oarb_126623_c2_g1,0.345227943288238
Oarb_126625_c1_g1,-1.54083728715626
Oarb_126631_c1_g1,0.094665687292515
Oarb_126635_c2_g3,1.20790840544791
Oarb_126637_c2_g1,1.06126168704499
Oarb_126643_c2_g3,-4.74197155033473
Oarb_126647_c3_g1,1.1449706046377
Oarb_126648_c5_g1,0.643384089046605
Oarb_126649_c5_g2,-0.460265396166977
Oarb_126652_c3_g2,-0.262642121372219
Oarb_126656_c1_g1,0.0385069570853389
Oarb_126657_c0_g1,-1.02479762183902
Oarb_126662_c3_g3,-0.0546332658575244
Oarb_126677_c5_g1,0.451414811958298
Oarb_126680_c2_g1,4.48827567279181
Oarb_126686_c0_g2,1.0993892562944
Oarb_126689_c1_g1,0.116902345918326
Oarb_126695_c2_g5,-0.125130041670748
Oarb_126700_c5_g1,1.72040563076174
Oarb_126701_c3_g3,0.747721282544143
Oarb_126704_c2_g1,-0.910629034691199
Oarb_126705_c0_g2,-0.323559013958542
Oarb_126706_c1_g2,-0.493505293691172
Oarb_126707_c3_g1,0.144428944602519
Oarb_126717_c0_g1,0.753689449587641
Oarb_126728_c2_g1,0.37222609170712
Oarb_126728_c2_g2,0.422342013741182
Oarb_126731_c2_g1,-0.153085618374836
Oarb_126739_c0_g2,1.23615909390617
Oarb_126739_c0_g3,1.55002812412357
Oarb_126744_c4_g2,-3.62858755096999
Oarb_126748_c2_g1,-0.352425236582592
Oarb_126759_c3_g1,0.679591562566226
Oarb_126763_c0_g1,-0.33029552868814
Oarb_126765_c0_g1,0.593182937641289
Oarb_126771_c0_g3,0.294994238118462
Oarb_126772_c0_g1,1.16580485932807
Oarb_126783_c0_g2,-0.680022225572838
Oarb_126786_c0_g2,0.971654477309213
Oarb_126789_c4_g1,-0.686675779601329
Oarb_126797_c0_g1,0.726611017946962
Oarb_126800_c5_g1,0.403208997893812
Oarb_126807_c1_g1,-0.217414379316915
Oarb_126815_c3_g2,-0.372894839144659
Oarb_126818_c1_g1,-1.52850996488236
Oarb_126826_c0_g1,-0.691178189000866
Oarb_126826_c0_g3,2.51440359490566
Oarb_126827_c2_g1,-0.121532297855724
Oarb_126829_c2_g1,-1.58051968227106
Oarb_126834_c6_g3,-1.08974738875336
Oarb_126848_c1_g3,1.13244042518884
Oarb_126864_c2_g1,-1.03110718486005
Oarb_126867_c5_g2,-0.289617781525068
Oarb_126872_c1_g1,-0.147147952070919
Oarb_126873_c4_g1,-0.293569505625807
Oarb_126878_c3_g1,-0.87475290852461
Oarb_126880_c4_g1,-0.23858901266302
Oarb_126881_c4_g2,-1.09665896928441
Oarb_126884_c1_g1,-1.44153972551476
Oarb_126898_c8_g1,0.445232575170718
Oarb_126905_c3_g2,-0.155514330454357
Oarb_126916_c3_g1,0.384162650382337
Oarb_126916_c3_g2,-1.00526959967305
Oarb_126923_c1_g1,-0.138629771542459
Oarb_126932_c4_g2,0.595154575784172
Oarb_126934_c0_g1,0.410383231048279
Oarb_126936_c1_g1,0.148259011404094
Oarb_126939_c3_g1,0.32809261015126
Oarb_126940_c1_g1,-0.703813543793552
Oarb_126942_c0_g2,-0.309931953940775
Oarb_126952_c2_g1,1.59410104805683
Oarb_126952_c3_g1,-0.962369432496133
Oarb_126953_c1_g1,0.700769551879362
Oarb_126969_c5_g1,0.626707768557996
Oarb_126971_c3_g2,2.6332871302943
Oarb_126978_c3_g2,-0.614278260178947
Oarb_126979_c2_g1,0.65120260907155
Oarb_126981_c5_g1,-0.480466962023741
Oarb_126981_c6_g1,0.195851388200781
Oarb_126984_c2_g1,0.385860949384486
Oarb_126990_c3_g1,-0.170201241030517
Oarb_126992_c3_g3,-0.130479178270242
Oarb_127014_c0_g2,0.313368843105701
Oarb_127020_c3_g1,0.978191300592179
Oarb_127021_c2_g2,0.0543419909628239
Oarb_127026_c1_g2,-0.106369267199444
Oarb_127032_c2_g1,0.413368835601653
Oarb_127036_c2_g1,0.184823806656972
Oarb_127037_c0_g1,0.758603330760152
Oarb_127058_c7_g1,2.13073617432263
Oarb_127070_c2_g2,-0.973858830931863
Oarb_127071_c3_g2,-0.0918176098557145
Oarb_127075_c0_g1,1.59152303042274
Oarb_127081_c2_g2,0.17764505636362
Oarb_127086_c1_g1,-0.160177354584844
Oarb_127090_c2_g1,-0.0144210761169872
Oarb_127094_c1_g1,0.0275704926957274
Oarb_127100_c3_g9,-4.73057737587508
Oarb_127106_c2_g1,-1.04056289889635
Oarb_127110_c6_g2,-0.351477211671927
Oarb_127112_c4_g1,0.301159436507273
Oarb_127117_c1_g1,-1.92945821561958
Oarb_127123_c1_g1,0.755026428049297
Oarb_127131_c0_g1,0.0643322905752982
Oarb_127142_c0_g1,-1.37009144984824
Oarb_127149_c3_g1,-0.36282770696034
Oarb_127150_c3_g1,-1.55018376215483
Oarb_127158_c4_g1,-0.769818267970872
Oarb_127163_c2_g1,0.0215657729190395
Oarb_127172_c5_g1,0.596943254627549
Oarb_127174_c1_g1,-1.48423032521017
Oarb_127179_c4_g1,0.363742820446965
Oarb_127189_c2_g1,0.279293587104974
Oarb_127195_c1_g1,0.979551713229668
Oarb_127203_c0_g3,0.331364369910985
Oarb_127216_c7_g4,-0.367775770497604
Oarb_127220_c1_g2,-0.160193826666605
Oarb_127225_c0_g1,1.65279029917319
Oarb_127227_c2_g1,0.115100136213319
Oarb_127233_c2_g1,-1.63421808822719
Oarb_127234_c1_g1,1.01841797332429
Oarb_127236_c0_g1,-0.508091898024881
Oarb_127244_c7_g2,2.74819202912833
Oarb_127246_c4_g2,0.487001687572381
Oarb_127246_c4_g3,0.180758164772412
Oarb_127251_c0_g1,-0.217788717959514
Oarb_127253_c3_g7,0.311735809528781
Oarb_127263_c0_g1,-0.843467812018885
Oarb_127272_c3_g1,-0.444267402869747
Oarb_127276_c2_g1,-0.183178571146161
Oarb_127277_c0_g1,2.06784418467
Oarb_127280_c4_g2,1.28961475277843
Oarb_127283_c2_g1,-0.536769586649165
Oarb_127285_c3_g1,0.172467433833506
Oarb_127289_c0_g1,0.300369962727529
Oarb_127293_c5_g1,0.671138629651949
Oarb_127297_c0_g2,0.147439519968711
Oarb_127298_c6_g2,-0.986976277793178
Oarb_127299_c4_g1,-0.366510357430451
Oarb_127316_c3_g3,0.568617823664729
Oarb_127316_c3_g4,0.472249223368589
Oarb_127325_c0_g1,-0.460195436395198
Oarb_127327_c3_g1,0.56628952524553
Oarb_127330_c2_g2,-0.5335894919358
Oarb_127331_c2_g1,-1.9266396922218
Oarb_127344_c2_g2,0.389679679218426
Oarb_127346_c1_g1,2.6474205325092
Oarb_127350_c0_g1,-0.443882248595193
Oarb_127350_c0_g4,0.298857639141925
Oarb_127353_c1_g1,-0.719715262589552
Oarb_127357_c1_g1,-0.915795897045943
Oarb_127359_c3_g1,-2.04819064535654
Oarb_127362_c0_g1,-0.870263534434105
Oarb_127369_c2_g1,-0.0282593072625183
Oarb_127374_c5_g3,-0.120981552225084
Oarb_127379_c0_g1,0.310304232014302
Oarb_127390_c1_g1,0.455993786376169
Oarb_127396_c5_g3,-0.107874876073677
Oarb_127399_c4_g4,-0.816670104961688
Oarb_127404_c2_g2,0.974089413700234
Oarb_127405_c2_g3,-0.471894269640505
Oarb_127409_c5_g2,-0.283988320031116
Oarb_127412_c0_g1,-0.456911070785183
Oarb_127415_c3_g1,0.520944432971611
Oarb_127422_c2_g1,-1.1626216720368
Oarb_127438_c5_g1,-0.119439913490865
Oarb_127448_c0_g1,0.0774252762517564
Oarb_127455_c1_g3,1.21497819266022
Oarb_127461_c0_g3,-0.147920378076068
Oarb_127464_c2_g2,-0.353165739744939
Oarb_127482_c3_g2,1.18569003967159
Oarb_127483_c4_g1,1.90271738893043
Oarb_127488_c2_g3,-1.21633268813949
Oarb_127493_c0_g1,1.44310185994143
Oarb_127496_c5_g1,0.10976989846358
Oarb_127497_c8_g1,0.137410542933833
Oarb_127505_c3_g1,0.189392384159328
Oarb_127509_c1_g1,-2.36314123548746
Oarb_127524_c0_g1,0.486874684823354
Oarb_127552_c0_g1,-0.323784287879899
Oarb_127565_c2_g1,-1.82045649742168
Oarb_127566_c0_g1,0.796497095756844
Oarb_127580_c1_g1,1.67794409914135
Oarb_127585_c1_g1,0.127539846326508
Oarb_127585_c2_g1,1.00443364686092
Oarb_127587_c3_g1,-0.293138911915449
Oarb_127597_c1_g2,0.984083841617862
Oarb_127598_c1_g1,-0.990817978653272
Oarb_127599_c0_g1,0.0286908181249207
Oarb_127604_c1_g1,-0.330445602895951
Oarb_127611_c2_g2,-0.137255554260375
Oarb_127621_c1_g2,-0.323293873852512
Oarb_127622_c3_g1,-0.116581836411088
Oarb_127624_c0_g1,0.211929589977109
Oarb_127631_c5_g1,0.13507390114655
Oarb_127644_c3_g2,0.809446841037939
Oarb_127649_c1_g1,-3.28728188565226
Oarb_127659_c2_g2,-0.837689975699848
Oarb_127660_c0_g1,0.436582892844422
Oarb_127663_c3_g1,0.497558346439824
Oarb_127666_c6_g1,0.0827293251466145
Oarb_127672_c1_g1,-2.17699864873844
Oarb_127675_c0_g1,-0.650555666090758
Oarb_127676_c0_g1,0.828044824432525
Oarb_127694_c2_g1,2.50046959742249
Oarb_127694_c2_g2,0.135196222063231
Oarb_127694_c2_g3,2.43476098315179
Oarb_127702_c1_g1,0.704822810599561
Oarb_127704_c4_g1,-0.023647566428316
Oarb_127706_c0_g1,0.537529777301966
Oarb_127706_c0_g2,-0.0823428822707909
Oarb_127710_c4_g1,-0.0554708385457551
Oarb_127711_c0_g1,-0.421488682111751
Oarb_127713_c1_g4,1.19991381935703
Oarb_127720_c6_g2,-0.516936405211678
Oarb_127730_c0_g1,-0.882799913960264
Oarb_127736_c2_g1,0.489259770989917
Oarb_127738_c3_g1,-0.209930163575227
Oarb_127744_c5_g1,0.106060084870433
Oarb_127751_c5_g1,-0.169561317748116
Oarb_127756_c5_g2,-1.0631045805059
Oarb_127757_c2_g1,0.157859273028596
Oarb_127758_c3_g1,0.102508379621916
Oarb_127759_c1_g2,0.589937634272735
Oarb_127785_c2_g2,0.977849783552361
Oarb_127792_c0_g1,-0.0917449654652206
Oarb_127794_c1_g1,-0.565734081345895
Oarb_127801_c4_g1,-0.913306583784793
Oarb_127802_c3_g2,0.306885138690725
Oarb_127803_c0_g1,-0.608631712790672
Oarb_127807_c6_g1,-0.141270126862113
Oarb_127812_c0_g1,0.881552301422026
Oarb_127813_c0_g1,1.93703536174681
Oarb_127834_c1_g1,-0.96997651470817
Oarb_127837_c0_g1,0.692916543807309
Oarb_127843_c1_g3,1.00434232465083
Oarb_127846_c1_g1,-0.0170810325892994
Oarb_127851_c0_g2,-1.27686700769871
Oarb_127853_c3_g2,-0.10481779783751
Oarb_127854_c0_g1,0.0586233643148805
Oarb_127859_c5_g1,0.555239837504844
Oarb_127871_c1_g1,-0.831646081823722
Oarb_127875_c3_g1,-0.561907076556927
Oarb_127882_c3_g2,-2.2825114649286
Oarb_127888_c3_g1,0.353906535360211
Oarb_127889_c4_g1,-0.15199663440354
Oarb_127890_c0_g1,0.6055762970607
Oarb_127894_c2_g2,-0.130430628758825
Oarb_127903_c4_g1,0.0948558396525719
Oarb_127917_c2_g2,0.888660614771033
Oarb_127920_c4_g2,-0.00914826085259532
Oarb_127930_c4_g1,-0.241928714132577
Oarb_127932_c1_g1,-1.4187336687885
Oarb_127933_c1_g1,-0.192309776893525
Oarb_127934_c0_g1,-0.142125201539993
Oarb_127935_c1_g1,0.406486028518054
Oarb_127944_c1_g1,0.291727658028268
Oarb_127945_c1_g1,0.418462068462489
Oarb_127946_c0_g1,-0.205836184506822
Oarb_127951_c1_g1,-1.43818023712428
Oarb_127954_c4_g1,-1.1315896971445
Oarb_127955_c2_g1,0.0442252312585114
