	S1F.fastq.trim.sam.counts	S1S.fastq.trim.sam.counts	S2F.fastq.trim.sam.counts	S2S.fastq.trim.sam.counts	S3F.fastq.trim.sam.counts	S3S.fastq.trim.sam.counts	S4F.fastq.trim.sam.counts	S4S.fastq.trim.sam.counts	S5F.fastq.trim.sam.counts	S5S.fastq.trim.sam.counts	
symbB.v1.2.015085	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.015111	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.015135	2	0	1	0	0	0	0	2	0	0	
symbB.v1.2.015136	0	0	0	0	0	0	1	0	1	0	
symbB.v1.2.015138	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.015139	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.015141	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015153	0	0	1	0	0	0	0	0	0	0	
symbB.v1.2.015156	4	2	9	2	3	12	8	10	4	8	
symbB.v1.2.015163	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.015167	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.015197	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.015219	0	0	0	0	0	0	0	2	0	0	
symbB.v1.2.015230	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015231	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015232	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.015233	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.015238	0	0	0	0	0	0	2	0	0	0	
symbB.v1.2.015239	0	0	2	0	0	0	1	1	0	0	
symbB.v1.2.015243	3	2	3	2	2	4	0	2	1	2	
symbB.v1.2.015254	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.015259	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015262	0	0	1	0	0	0	0	0	0	0	
symbB.v1.2.015265	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015275	0	0	0	0	0	0	1	1	1	0	
symbB.v1.2.015277	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015298	1	3	1	2	2	0	0	0	2	3	
symbB.v1.2.015299	1	5	2	4	4	2	0	4	3	2	
symbB.v1.2.015302	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.015303	0	0	0	0	0	0	2	0	0	0	
symbB.v1.2.015322	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.015324	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015330	1	0	0	0	1	0	0	0	0	0	
symbB.v1.2.015345	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.015349	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.015351	0	0	0	0	0	0	0	2	0	0	
symbB.v1.2.015362	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015374	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015381	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.015386	0	0	0	0	0	1	0	1	0	1	
symbB.v1.2.015396	0	3	1	0	1	1	2	3	0	0	
symbB.v1.2.015405	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015413	0	0	1	0	0	0	0	0	0	0	
symbB.v1.2.015425	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015427	1	0	0	0	0	1	1	1	0	0	
symbB.v1.2.015445	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.015449	145	195	131	62	90	175	96	193	113	191	
symbB.v1.2.015475	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.015477	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.015492	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015493	1	0	1	0	1	0	1	0	2	1	
symbB.v1.2.015514	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.015535	0	0	0	0	1	0	0	0	0	0	
symbB.v1.2.015541	1	1	1	0	0	0	3	2	1	1	
symbB.v1.2.015551	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.015553	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.015575	7	2	4	0	9	8	7	9	4	9	
symbB.v1.2.015580	1	1	3	1	0	2	1	1	2	1	
symbB.v1.2.015590	0	0	1	0	3	1	3	0	0	2	
symbB.v1.2.015604	1	1	0	0	0	0	0	0	0	0	
symbB.v1.2.015615	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.015617	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015619	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.015628	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.015640	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.015642	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015648	1	1	1	1	0	1	0	0	0	1	
symbB.v1.2.015650	0	0	0	0	0	0	1	2	0	0	
symbB.v1.2.015658	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015660	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.015697	1	4	5	3	2	3	2	2	1	3	
symbB.v1.2.015701	0	0	0	0	0	0	2	1	0	0	
symbB.v1.2.015702	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.015706	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.015717	0	1	0	0	0	0	1	0	0	0	
symbB.v1.2.015729	2	3	1	0	0	1	0	0	1	0	
symbB.v1.2.015730	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015741	2	3	3	1	1	0	4	2	3	4	
symbB.v1.2.015748	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015754	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.015757	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015759	1	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015769	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015781	2	1	1	0	0	1	0	0	0	2	
symbB.v1.2.015791	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015793	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.015799	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015808	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015831	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015832	0	0	0	0	0	1	0	0	0	0	
symbB.v1.2.015843	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.015844	3	1	0	0	1	4	1	3	4	2	
symbB.v1.2.015853	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.015863	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015867	2	1	3	0	2	0	1	1	1	1	
symbB.v1.2.015890	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015891	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.015892	1	1	2	2	0	1	1	1	1	0	
symbB.v1.2.015895	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015901	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.015903	3	6	2	2	4	4	5	4	3	9	
symbB.v1.2.015904	0	0	0	0	0	0	2	1	0	0	
symbB.v1.2.015907	0	1	2	0	0	3	2	1	0	1	
symbB.v1.2.015958	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.015969	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015972	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015980	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.015989	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.015992	23	43	37	26	31	44	27	50	17	35	
symbB.v1.2.015998	2	7	2	2	1	5	3	2	2	3	
symbB.v1.2.016015	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.016026	0	2	1	1	2	0	0	1	2	1	
symbB.v1.2.016040	0	0	0	0	0	0	0	1	1	0	
symbB.v1.2.016042	0	1	0	0	0	0	0	2	0	0	
symbB.v1.2.016044	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.016065	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.016082	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.016085	0	0	0	0	0	0	1	0	0	2	
symbB.v1.2.016086	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.016100	1	0	0	0	1	2	0	0	0	0	
symbB.v1.2.016101	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.016113	2	2	1	2	1	5	2	4	0	1	
symbB.v1.2.016125	0	0	0	2	0	0	0	0	0	0	
symbB.v1.2.016135	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.016136	0	1	4	0	0	0	1	2	1	1	
symbB.v1.2.016142	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.016146	0	0	0	0	0	0	0	2	0	0	
symbB.v1.2.016153	6	6	3	3	4	3	6	2	4	1	
symbB.v1.2.016170	1	1	8	3	2	2	1	4	1	2	
symbB.v1.2.016171	6	9	5	1	2	5	2	4	6	8	
symbB.v1.2.016178	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.016181	0	0	0	0	0	0	0	1	1	0	
symbB.v1.2.016182	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.016189	0	1	0	0	0	0	1	0	0	0	
symbB.v1.2.016191	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.016193	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.016194	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.016201	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.016221	1	0	0	0	0	3	0	2	4	1	
symbB.v1.2.016223	7	3	1	0	2	7	3	7	0	7	
symbB.v1.2.016224	0	0	0	1	0	0	1	1	0	0	
symbB.v1.2.016226	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.016228	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.016244	0	1	2	1	1	0	0	0	2	0	
symbB.v1.2.016253	0	0	0	0	0	0	1	2	0	0	
symbB.v1.2.016271	2	2	3	1	3	3	0	4	3	1	
symbB.v1.2.016273	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.016288	0	0	1	0	0	0	0	0	0	0	
symbB.v1.2.016295	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.016296	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.016313	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.016338	0	0	0	0	0	0	0	1	0	1	
symbB.v1.2.016341	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.016353	0	0	1	0	1	0	0	0	0	0	
symbB.v1.2.016371	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.016373	0	1	0	0	0	0	0	1	0	0	
symbB.v1.2.016385	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.016391	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.016401	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.016407	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.016411	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.016414	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.016422	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.016445	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.016456	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.016463	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.016465	1	1	0	2	1	1	2	1	0	3	
symbB.v1.2.016472	0	0	0	1	0	0	0	0	1	0	
symbB.v1.2.016496	2	6	2	0	2	1	1	2	1	2	
symbB.v1.2.016503	0	0	0	0	0	0	4	0	0	0	
symbB.v1.2.016509	0	0	0	1	0	0	1	1	0	1	
symbB.v1.2.016520	0	0	0	0	0	0	0	2	0	0	
symbB.v1.2.016530	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.016538	0	1	2	0	0	1	1	0	1	2	
symbB.v1.2.016553	1	0	0	0	0	1	0	0	0	0	
symbB.v1.2.016557	0	0	1	0	0	0	0	0	0	0	
symbB.v1.2.016571	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.016574	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.016591	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.016598	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.016602	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.016604	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.016607	0	0	1	0	0	0	0	0	0	0	
symbB.v1.2.016623	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.016636	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.016644	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.016647	604	641	696	486	490	564	543	592	536	607	
symbB.v1.2.016650	24	40	28	16	16	29	25	46	34	36	
symbB.v1.2.016651	8	5	6	3	1	7	5	4	1	6	
symbB.v1.2.016669	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.016672	0	0	0	0	2	0	0	1	0	2	
symbB.v1.2.016674	0	0	1	0	0	0	0	1	0	0	
symbB.v1.2.016681	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.016682	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.016683	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.016696	0	0	0	0	0	0	2	2	0	0	
symbB.v1.2.016697	0	0	0	0	0	0	2	0	0	2	
symbB.v1.2.016710	0	1	0	0	0	0	0	0	1	0	
symbB.v1.2.016714	9	10	8	4	5	14	9	18	9	13	
symbB.v1.2.016718	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.016725	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.016731	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.016738	0	0	0	0	1	0	0	0	0	1	
symbB.v1.2.016739	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.016745	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.016780	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.016787	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.016789	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.016796	0	0	1	0	0	1	1	1	0	0	
symbB.v1.2.016798	0	1	0	0	0	0	1	0	0	0	
symbB.v1.2.016817	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.016825	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.016844	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.016852	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.016868	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.016893	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.016897	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.016907	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.016919	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.016961	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.016966	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.016969	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.016971	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.016974	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.016981	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.016989	19	20	31	18	24	22	39	33	30	22	
symbB.v1.2.016992	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017004	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.017019	0	0	0	0	0	0	1	3	0	0	
symbB.v1.2.017021	2	8	5	6	2	5	7	6	4	4	
symbB.v1.2.017026	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017045	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.017052	1	1	0	0	1	1	0	1	2	0	
symbB.v1.2.017053	0	0	0	0	0	1	1	0	1	1	
symbB.v1.2.017069	0	0	0	0	0	2	0	1	1	0	
symbB.v1.2.017074	2	1	0	0	0	0	1	0	1	0	
symbB.v1.2.017075	0	0	0	0	0	0	0	2	1	0	
symbB.v1.2.017077	1	1	0	1	2	2	4	4	1	1	
symbB.v1.2.017087	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.017107	2	3	1	1	3	6	2	3	2	6	
symbB.v1.2.017121	0	0	0	0	0	0	1	0	1	0	
symbB.v1.2.017122	0	0	0	0	0	0	0	2	0	0	
symbB.v1.2.017129	0	0	0	1	0	0	0	0	0	0	
symbB.v1.2.017138	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017148	0	0	0	0	0	0	1	0	0	1	
symbB.v1.2.017151	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017154	0	1	0	0	0	0	1	0	0	0	
symbB.v1.2.017160	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.017161	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.017167	0	0	0	1	0	0	0	1	0	0	
symbB.v1.2.017169	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017179	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.017181	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017184	2	0	0	0	0	1	0	0	1	0	
symbB.v1.2.017187	0	0	0	1	0	0	0	0	0	1	
symbB.v1.2.017194	0	0	2	0	0	0	0	0	0	0	
symbB.v1.2.017204	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017209	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.017218	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017219	0	1	0	0	0	0	0	1	0	0	
symbB.v1.2.017220	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.017234	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017251	2	4	8	4	3	4	3	6	1	2	
symbB.v1.2.017266	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.017270	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017272	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017278	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.017297	2	1	0	1	1	0	1	0	1	1	
symbB.v1.2.017312	0	1	0	1	0	0	0	1	0	0	
symbB.v1.2.017315	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.017319	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.017320	0	0	1	0	0	0	0	0	1	0	
symbB.v1.2.017324	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.017336	0	0	2	0	0	1	3	0	0	1	
symbB.v1.2.017338	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017352	2	4	8	3	1	2	9	4	3	1	
symbB.v1.2.017357	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017366	0	0	0	0	0	0	1	0	0	2	
symbB.v1.2.017377	0	1	0	0	0	0	2	0	0	0	
symbB.v1.2.017408	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017411	0	0	0	0	0	0	0	2	0	0	
symbB.v1.2.017414	1	0	1	0	1	0	0	0	0	0	
symbB.v1.2.017418	3	2	1	0	1	1	0	3	1	1	
symbB.v1.2.017435	1	0	0	0	0	0	0	1	1	0	
symbB.v1.2.017438	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.017447	0	2	0	1	0	0	0	1	1	1	
symbB.v1.2.017460	0	2	1	0	0	0	0	0	0	0	
symbB.v1.2.017472	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017477	0	6	7	1	2	4	5	3	5	3	
symbB.v1.2.017479	2	4	4	0	1	2	2	9	1	1	
symbB.v1.2.017480	0	0	0	0	0	0	3	2	0	0	
symbB.v1.2.017483	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.017500	0	0	0	0	0	0	2	0	0	0	
symbB.v1.2.017501	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017507	0	0	1	2	0	2	0	1	1	0	
symbB.v1.2.017514	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.017516	0	4	3	1	0	1	0	1	1	0	
symbB.v1.2.017518	0	1	0	0	0	1	0	0	0	0	
symbB.v1.2.017527	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.017537	1	0	0	1	0	1	1	0	0	1	
symbB.v1.2.017543	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.017544	85	84	110	60	81	83	79	39	74	74	
symbB.v1.2.017547	0	2	0	0	0	0	0	0	0	1	
symbB.v1.2.017551	0	0	0	0	0	0	0	3	0	0	
symbB.v1.2.017557	0	0	0	0	0	0	0	3	0	0	
symbB.v1.2.017561	1	0	2	1	1	1	1	0	3	0	
symbB.v1.2.017564	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017576	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.017581	0	0	1	0	0	0	0	0	0	0	
symbB.v1.2.017605	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.017614	0	1	0	0	0	0	0	1	0	0	
symbB.v1.2.017616	0	0	0	0	0	0	0	2	0	0	
symbB.v1.2.017617	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.017623	0	0	1	0	1	0	0	0	1	0	
symbB.v1.2.017627	1	1	2	0	1	0	0	1	0	0	
symbB.v1.2.017670	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.017692	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.017732	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017742	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.017758	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017762	0	0	0	0	1	0	0	0	0	0	
symbB.v1.2.017779	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.017780	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.017785	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.017800	4	2	2	1	1	2	1	1	1	2	
symbB.v1.2.017802	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.017816	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017822	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017828	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.017830	0	0	0	0	0	0	0	2	0	0	
symbB.v1.2.017832	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.017839	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017841	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.017856	0	0	0	0	0	1	0	0	0	0	
symbB.v1.2.017859	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.017863	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.017866	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.017869	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.017885	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017893	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.017898	2	5	6	0	2	8	4	8	6	4	
symbB.v1.2.017900	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017904	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017910	0	0	2	1	0	0	0	1	0	1	
symbB.v1.2.017917	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017923	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017924	0	0	0	0	0	0	1	2	0	0	
symbB.v1.2.017925	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.017932	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.017938	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.017939	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017953	2	0	0	1	0	0	0	0	0	1	
symbB.v1.2.017957	1	0	0	0	1	0	0	0	0	1	
symbB.v1.2.017966	0	0	0	0	1	0	0	0	0	0	
symbB.v1.2.017968	7	3	4	4	3	5	10	6	6	2	
symbB.v1.2.017975	0	0	0	0	0	0	0	3	0	0	
symbB.v1.2.017977	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.017984	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.017989	0	2	1	1	0	0	0	1	0	0	
symbB.v1.2.017997	2	0	0	0	0	0	1	1	1	2	
symbB.v1.2.017998	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018011	45	70	44	35	40	73	31	93	34	40	
symbB.v1.2.018019	0	0	0	0	0	0	1	4	0	0	
symbB.v1.2.018020	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018029	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.018048	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018053	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018066	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018068	0	1	0	1	1	0	0	0	0	1	
symbB.v1.2.018070	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.018084	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.018085	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.018095	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.018100	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.018101	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.018104	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018105	1	0	0	0	0	0	1	1	1	0	
symbB.v1.2.018108	0	0	0	0	1	0	0	1	0	0	
symbB.v1.2.018113	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.018127	0	0	0	0	0	0	2	1	0	0	
symbB.v1.2.018140	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018149	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.018159	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018180	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018181	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018194	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.018196	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018198	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.018236	3	6	3	2	2	3	4	0	1	4	
symbB.v1.2.018264	0	0	1	0	0	2	0	1	0	2	
symbB.v1.2.018265	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018267	1	1	2	1	2	0	2	1	0	1	
symbB.v1.2.018273	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018282	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.018285	18	9	13	7	8	7	13	8	13	15	
symbB.v1.2.018292	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.018301	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.018327	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018333	6	3	4	1	7	4	6	6	3	1	
symbB.v1.2.018334	1	1	6	3	1	0	4	5	4	5	
symbB.v1.2.018342	0	0	0	0	0	0	2	1	0	0	
symbB.v1.2.018349	0	0	0	0	0	0	1	0	0	1	
symbB.v1.2.018350	0	0	1	0	0	0	0	1	0	0	
symbB.v1.2.018351	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018354	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.018362	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.018378	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018382	0	2	2	3	3	1	3	2	1	3	
symbB.v1.2.018392	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.018405	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.018414	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.018416	0	0	1	0	0	0	0	0	0	0	
symbB.v1.2.018417	0	0	1	0	0	0	0	0	0	0	
symbB.v1.2.018418	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.018424	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018433	3	0	0	0	0	0	0	0	2	0	
symbB.v1.2.018435	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.018474	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018481	4	3	5	3	5	5	2	6	7	5	
